Id,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,CentralAir,Electrical,SaleType,SaleCondition,PoolQC,LogSalePrice,SalePrice,test,MasVnrArea,OverallQual,OverallCond,YearRemodAdd,MSSubClass,LotFrontage,LotArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception
894,0,0,0,1,0,0,0,11,0,0,0,1,1,1,1,1,1,0,0,0,0,0,11.9381932,152999.9999,0,0,5,7,2000,20,64,8712,860,0,132,992,1306,0,0,1306,1,0,2,1,5,1968,756,0,0,0,0,0,0,0,5,2009,2,1,3,3,1,2,1,0.866935484,2,1,7,0,0,3,2,6,3,0,2,0,0.795136692,261.2,52,1.5
895,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.10071213,180000,0,0,7,5,2003,60,63,7875,0,0,783,783,807,702,0,1509,2,1,3,1,8,2003,393,0,75,0,0,0,0,0,7,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,188.625,3,3
896,0,0,0,1,3,3,0,17,0,0,0,1,1,0,0,0,0,0,0,1,2,0,12.3883942,239999.9994,0,27,7,5,2006,20,50,14859,0,0,1670,1670,1670,0,0,1670,2,0,3,1,7,2006,690,144,60,0,0,0,0,0,8,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.820199468,238.5714286,0,3.333333333
897,0,0,0,1,0,0,0,9,0,0,0,1,0,3,5,0,1,0,0,0,0,0,11.74006104,125500.0003,0,75,5,6,1967,20,69.79,6173,599,0,277,876,902,0,0,902,1,0,3,1,6,1967,288,0,0,0,0,0,0,0,8,2007,2,1,2,3,0,4,1,0.683789954,2,1,7,0,0,3,2,6,3,0.5,1,0,-0.820199468,150.3333333,40,1.666666667
898,0,0,0,0,0,0,0,11,0,0,0,1,0,3,3,2,1,0,0,0,0,0,11.75978554,127999.9996,0,110,5,5,1954,20,80,9920,354,290,412,1056,1063,0,0,1063,1,0,3,1,6,1954,280,0,0,164,0,0,0,0,2,2010,2,1,2,3,0,2,1,0.609848485,2,1,7,0,0,3,2,6,3,0.5,2,0,0.940496465,177.1666667,56,2
899,0,0,0,1,0,2,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,12.44901882,254999.9989,0,208,8,5,2006,20,116,13501,63,0,1560,1623,1636,0,0,1636,2,0,3,1,8,2006,865,0,60,0,0,0,0,0,6,2007,3,2,2,3,0,4,1,0.038817006,4,2,7,3,3,3,2,6,3,0,3,0,0.586652824,204.5,1,3.333333333
900,0,0,0,1,0,0,0,2,0,0,0,2,0,4,7,1,1,0,0,0,0,0,12.4292162,250000.0008,0,0,7,7,1987,50,86,11500,223,0,794,1017,1020,1037,0,2057,1,1,3,1,6,1936,180,0,0,0,0,322,0,0,6,2006,3,2,2,3,0,2,1,0.21927237,3,2,7,3,3,2,2,4,3,0,1,1,-0.564827903,342.8333333,70,2.333333333
901,0,0,0,1,2,0,1,4,0,0,0,1,0,3,3,1,1,0,0,0,0,0,11.7829526,130999.9997,0,0,5,5,1983,20,69.79,8885,301,324,239,864,902,0,0,902,1,0,2,1,5,1983,484,164,0,0,0,0,0,0,6,2006,3,1,2,3,2,2,3,0.72337963,2,1,7,0,0,3,2,6,3,0.5,2,0,0.64977692,180.4,23,2.333333333
902,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.06681058,174000.0003,0,0,6,5,2005,60,149,12589,0,0,742,742,742,742,0,1484,2,1,3,1,8,2005,390,36,24,0,0,0,0,0,6,2009,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,-0.820199468,185.5,4,3
903,0,0,0,0,0,2,0,11,1,0,2,0,0,1,1,0,1,0,2,0,0,0,11.94665404,154300.0003,0,361,5,5,1960,90,80,11600,443,0,662,1105,1105,1169,0,2274,2,0,5,2,12,1960,480,0,0,0,0,0,0,0,1,2010,2,1,2,3,0,2,1,0.400904977,2,1,7,0,0,3,2,6,3,0,2,0,-0.26257253,189.5,50,2.166666667
904,0,0,0,1,0,3,1,0,0,0,0,1,0,3,4,1,1,0,0,0,0,0,11.87409031,143499.9994,0,0,5,7,1989,20,69.79,9286,196,0,1072,1268,1268,0,0,1268,1,1,3,1,5,1978,252,173,0,0,0,0,0,0,10,2009,3,1,2,4,2,3,1,0.154574132,2,2,7,0,0,3,2,6,3,0,1,1,-0.820199468,253.6,32,1.5
905,1,0,0,0,0,0,0,8,0,0,0,1,0,1,1,1,2,1,0,0,1,0,11.38509209,87999.9997,0,0,5,7,1950,30,51,6120,489,0,279,768,1015,0,0,1015,1,0,3,1,6,1925,450,0,0,112,0,120,0,620,7,2006,2,1,2,3,0,2,1,0.63671875,2,1,5.5,0,0,3,2,6,3,0.5,1,0,-0.820199468,169.1666667,81,1.5
906,4,0,0,0,3,0,0,2,0,0,2,0,0,1,1,1,1,1,2,0,0,0,11.88448902,144999.9998,0,0,5,6,1950,90,82,6270,284,0,717,1001,1001,1001,0,2002,2,0,4,2,8,1949,871,0,0,0,0,0,0,0,8,2007,2,1,2,3,0,2,1,0.283716284,2,1,7,0,0,3,2,6,3,0,2,0,0.64977692,250.25,58,3.333333333
907,3,0,2,0,0,0,0,5,0,0,3,0,0,0,0,2,0,0,0,1,2,0,12.06527492,173733.0005,0,76,6,5,2009,160,30,3000,294,0,318,612,612,612,0,1224,2,1,2,1,4,2009,528,0,234,0,0,0,0,0,6,2009,3,2,2,3,2,4,1,0.480392157,4,2,7,0,0,3,2,6,3,0,2,1,-1.174043109,306,0,2.5
908,1,0,0,0,0,0,0,14,0,0,4,0,0,6,6,0,1,0,0,0,0,0,11.22524339,74999.99981,0,80,4,5,1970,160,21,2001,0,0,546,546,546,546,0,1092,1,1,3,1,6,1970,286,0,0,0,0,0,0,0,1,2007,2,1,2,3,0,1,1,0,1,1,7,0,0,3,2,6,3,0,1,1,-1.256278785,182,37,1.666666667
909,2,0,0,0,0,0,0,13,0,0,0,1,0,8,9,1,1,1,2,0,1,0,10.47194981,35311.00003,0,0,2,3,1950,20,50,9000,50,0,430,480,480,0,0,480,0,0,1,1,4,1958,308,0,0,0,0,0,0,0,10,2006,2,1,2,3,2,2,1,0.104166667,2,1,7,0,0,3,2,6,3,0,1,0,-0.548591504,120,57,1.5
910,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,1,0,2,0,0,0,11.81303006,135000.0003,0,0,4,6,1956,20,69.79,17140,1059,0,75,1134,1229,0,0,1229,1,0,3,1,6,1956,284,0,0,0,0,0,0,0,4,2009,2,1,2,3,0,3,1,0.933862434,4,1,7,0,0,3,2,6,3,0,1,0,1.050508257,204.8333333,53,2
911,0,0,0,1,0,2,0,12,0,0,0,0,0,3,3,1,0,0,0,0,0,0,12.38002595,237999.9994,0,0,7,5,1991,60,103,13125,48,634,422,1104,912,1215,0,2127,2,1,4,1,8,1991,833,72,192,224,0,0,0,0,11,2007,4,2,2,3,1,2,4,0.617753623,4,2,7,2,2,3,2,6,3,1.5,3,1,0.697543488,265.875,16,3.333333333
912,0,0,0,1,0,2,0,11,0,0,0,1,1,1,1,1,1,0,0,0,0,0,12.08107616,176500.0008,0,0,6,8,2002,20,87,11029,528,411,245,1184,1414,0,0,1414,1,0,3,1,6,1990,601,0,51,0,0,190,0,0,5,2008,3,3,2,3,0,3,2,0.793074324,4,1,5.5,2,2,3,2,6,3,0,2,0,0.64977692,235.6666667,50,2.333333333
913,0,0,0,1,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12.21106019,201000.0006,0,105,6,5,1994,60,70,8462,814,0,114,928,936,785,0,1721,2,1,3,1,7,1994,471,300,87,0,0,0,0,0,7,2007,3,2,3,4,0,4,1,0.877155172,4,2,7,0,0,3,2,6,3,0,2,2,-0.6117156,245.8571429,13,2.666666667
914,0,0,0,0,0,0,0,15,1,0,2,2,0,1,1,1,1,0,0,0,0,0,11.89067673,145899.9993,0,0,5,7,2003,90,67,8777,1084,0,188,1272,1272,928,0,2200,2,2,4,2,9,1978,0,0,70,0,0,0,0,0,9,2008,2,1,2,3,0,3,1,0.852201258,3,1,7,0,0,3,2,6,0,1.5,4,2,0.64977692,244.4444444,108,0
915,0,0,0,0,0,0,0,17,6,0,0,1,0,0,0,1,0,0,0,1,2,0,12.04349489,169989.9999,0,0,6,5,2006,20,65,10237,28,0,1288,1316,1316,0,0,1316,2,0,3,1,6,2005,397,100,0,0,23,0,0,0,10,2006,3,2,2,3,0,4,1,0.021276596,4,2,7,3,3,3,2,6,3,0,2,0,0.64977692,219.3333333,1,3
916,0,0,0,0,0,0,0,12,0,0,3,1,0,7,4,1,0,0,0,0,0,0,12.17044547,193000.0004,0,0,6,5,1994,120,50,8012,165,841,598,1604,1617,0,0,1617,2,0,2,1,5,1993,533,0,69,0,0,0,0,0,7,2008,3,2,2,3,0,1,4,0.627182045,4,2,7,1,1,3,2,6,3,0,3,0,-0.419468131,323.4,15,2.666666667
917,0,0,0,0,0,0,0,6,0,0,0,1,0,7,4,0,1,0,0,0,0,0,12.24288662,207500.0003,0,157,6,6,1980,20,79,10240,625,1061,0,1686,1686,0,0,1686,2,0,3,1,7,1980,612,384,131,0,0,0,0,0,5,2006,3,1,3,3,0,2,1,1,2,1,7,2,2,3,2,6,3,0,3,0,0.039682844,240.8571429,26,2.333333333
918,0,0,0,1,0,2,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.07254125,174999.9995,0,0,5,6,1977,20,69.79,15611,767,93,266,1126,1126,0,0,1126,2,0,3,1,6,1977,540,180,0,0,0,0,0,0,3,2008,3,1,2,3,2,3,1,0.763765542,2,3,7,0,0,3,2,6,3,0,2,1,1.242751838,187.6666667,31,2.666666667
919,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56024446,285000.0002,0,340,8,5,2004,60,93,11999,0,0,1181,1181,1234,1140,0,2374,2,1,4,1,10,2003,656,104,100,0,0,0,0,0,5,2007,3,2,2,3,0,1,1,0,4,3,7,3,3,3,2,6,3,0,2,1,-0.320996055,237.4,4,3.833333333
920,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,12.07823927,175999.9993,0,342,7,5,1968,60,69.79,9900,552,0,280,832,1098,880,0,1978,2,1,4,1,9,1968,486,0,43,0,0,0,0,0,4,2008,2,1,2,3,0,2,1,0.663461538,3,1,7,3,3,3,2,6,3,1.5,2,1,1.242751838,219.7777778,40,2.666666667
921,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,12.37370349,236500.0007,0,0,8,5,2001,20,69.79,11838,0,0,1753,1753,1788,0,0,1788,2,0,3,1,7,2001,522,202,151,0,0,0,0,0,6,2009,3,2,2,3,2,1,1,0,4,3,7,2,2,3,2,6,3,0,2,0,0.236630883,255.4285714,8,2.666666667
922,0,0,0,1,0,2,0,17,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12.31043266,221999.9998,0,285,7,5,1997,60,69.79,13006,0,0,964,964,993,1243,0,2236,2,1,4,1,8,1997,642,0,0,0,0,0,0,0,11,2006,3,1,2,3,0,1,1,0,3,2,7,2,2,3,2,6,3,0,2,1,0.940496465,279.5,9,3.166666667
923,0,0,0,1,3,0,0,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.21106019,201000.0006,0,0,8,5,2007,20,73,8925,16,0,1450,1466,1466,0,0,1466,2,0,3,1,7,2007,610,100,18,0,0,0,0,0,7,2009,3,2,2,3,2,4,1,0.010914052,4,2,7,0,0,3,2,6,3,0,2,0,-0.403231732,209.4285714,2,3.666666667
924,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,11.67419361,117499.9997,0,0,5,6,1965,20,70,9100,338,466,121,925,925,0,0,925,1,0,2,1,5,1965,429,0,0,0,0,0,0,0,7,2009,2,1,2,3,0,2,2,0.869189189,4,1,7,0,0,3,2,6,3,1.5,1,1,1.993505116,185,44,1.5
925,0,0,0,1,0,2,0,5,5,0,0,1,1,0,11,2,0,0,0,0,0,0,12.67607627,319999.9985,0,302,9,5,2006,20,84,11670,0,0,1905,1905,1905,0,0,1905,2,0,3,1,8,2006,788,0,191,0,0,0,0,0,3,2007,4,3,2,4,0,1,1,0,4,3,7,3,3,3,2,6,3,0,2,0,0.795136692,238.125,1,3.666666667
926,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.15477935,189999.9998,0,210,7,5,2004,20,63,8487,20,0,1480,1500,1500,0,0,1500,2,0,3,1,6,2004,570,192,36,0,0,0,0,0,8,2009,3,2,2,3,2,4,1,0.013333333,4,2,7,0,0,3,2,6,3,0,2,0,0.445114751,250,5,2.666666667
927,0,0,0,2,3,0,1,11,7,0,0,1,4,2,5,1,1,0,0,0,0,0,12.39669301,242000.0012,0,0,7,7,2007,20,313,27650,425,0,160,585,2069,0,0,2069,2,0,4,1,9,1960,505,0,0,0,0,0,0,0,11,2008,3,1,2,3,3,4,1,0.726495726,4,2,7,3,3,3,2,6,3,0,3,0,-1.012446937,229.8888889,48,2.666666667
928,0,0,0,1,0,0,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11.28853113,79899.99986,0,108,4,5,1953,30,52,5825,0,0,600,600,747,0,0,747,1,0,1,1,5,1953,528,0,0,32,0,0,0,0,6,2006,1,1,3,3,1,1,1,0,3,1,7,0,0,3,2,6,3,0,1,0,0.795136692,149.4,80,2.166666667
929,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,4,0,0,0,0,0,0,12.12757042,184900.0005,0,102.75,7,5,2003,20,67,10083,833,0,343,1176,1200,0,0,1200,2,0,2,1,5,2003,555,0,41,0,0,0,0,0,8,2009,3,2,2,3,0,4,1,0.708333333,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,240,6,2.666666667
930,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.44114477,253000.0006,0,0,7,5,2005,60,75,9675,341,0,772,1113,1113,858,0,1971,2,1,3,1,8,2005,689,0,48,0,0,0,0,0,2,2009,3,2,2,3,1,4,1,0.306379155,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,246.375,4,2.666666667
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,12.38755635,239798.9997,0,0,7,5,2006,60,73,8760,464,0,927,1391,1391,571,0,1962,2,1,3,1,7,2006,868,0,90,0,0,0,0,0,8,2006,3,2,2,4,1,4,1,0.333572969,4,2,7,0,0,3,2,6,3,0,2,1,-0.112512187,280.2857143,0,3.333333333
932,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,1,1,0,0,2,0,0,12.40656151,244400.0009,0,0,7,7,1950,70,69.79,24090,0,0,1032,1032,1207,1196,0,2403,2,0,4,1,10,1940,349,56,0,318,0,0,0,0,6,2010,2,1,3,3,1,1,1,0,4,1,7,2,4,3,2,6,3,0,2,0,-0.674839696,240.3,70,1.666666667
933,0,0,0,1,0,0,0,4,0,0,2,1,0,7,4,1,1,0,0,0,0,0,11.92437264,150899.9993,0,0,6,5,1976,90,55,12640,936,396,396,1728,1728,0,0,1728,2,0,4,2,8,1976,574,40,0,0,0,0,0,0,7,2006,2,1,2,3,3,2,1,0.770833333,2,1,7,0,0,3,2,6,3,0,2,0,0.795136692,216,30,2.333333333
934,0,0,0,1,0,1,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27373129,213999.9991,0,298,7,5,1999,60,69.79,8755,772,0,220,992,1022,1038,0,2060,2,1,3,1,8,1999,390,0,0,0,168,0,0,0,6,2009,3,2,2,3,0,3,1,0.778225806,4,2,7,2,2,3,2,6,3,1.5,3,1,-0.710187675,257.5,10,2.833333333
935,0,0,0,1,0,0,0,15,0,0,2,1,0,1,1,1,0,0,0,8,1,0,11.91839057,149999.9995,0,0,4,3,1977,90,42,7711,1440,0,0,1440,1440,0,0,1440,2,0,4,2,8,1978,0,321,0,0,0,0,0,0,8,2007,3,1,2,3,3,4,1,1,2,1,7,0,0,3,2,6,0,0,4,0,-0.820199468,180,30,0
936,0,0,0,0,2,0,0,4,0,0,2,1,0,3,4,1,1,0,0,0,0,0,11.87059991,143000.0001,0,0,5,4,1967,90,100,25000,0,0,1632,1632,1632,0,0,1632,2,0,4,2,8,1967,576,0,0,0,0,0,0,0,6,2007,2,1,2,3,2,1,1,0,2,1,7,0,0,3,2,6,2,0,2,0,-0.164100454,204,40,2.333333333
937,0,0,0,1,0,3,0,16,0,0,0,5,0,3,3,0,1,0,2,2,1,0,11.8313792,137500.0005,0,541,6,6,1958,20,69.79,14375,111,354,354,819,1344,0,0,1344,1,0,3,1,7,1958,525,0,118,0,0,233,0,0,1,2009,2,1,2,3,0,4,2,0.567765568,3,2,7,3,3,3,2,6,3,0,1,1,-0.820199468,192,51,2.666666667
938,1,0,0,0,0,2,0,7,0,0,0,2,1,0,0,1,2,0,0,0,0,0,11.7352687,124900.0005,0,0,5,6,1996,50,98,8820,1088,0,0,1088,1188,561,120,1869,1,0,2,1,7,1963,456,48,0,244,0,0,0,0,9,2009,2,1,2,3,0,1,1,1,2,1,7,0,0,3,2,6,3,0.5,1,0,-0.820199468,267,119,2.166666667
939,0,0,0,0,0,0,0,11,0,0,0,5,0,3,3,0,1,0,0,0,0,0,11.87059991,143000.0001,0,128,5,6,1959,80,70,8163,748,294,102,1144,1144,0,0,1144,1,0,3,1,6,1959,796,86,0,0,0,0,0,0,3,2006,2,1,3,3,2,3,2,0.910839161,2,1,7,2,2,3,2,6,3,0,2,0,0.940496465,190.6666667,47,2
940,0,0,0,0,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12.50617724,270000.0005,0,236,8,5,2003,20,85,14536,1300,0,316,1616,1629,0,0,1629,2,0,3,1,9,2002,808,0,252,0,0,0,0,0,11,2007,3,2,2,3,2,4,1,0.804455446,4,2,7,3,3,3,2,6,3,0,3,0,0.795136692,181,5,3.666666667
941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16785143,192499.9995,0,144,7,5,2002,60,65,14006,0,0,936,936,936,840,0,1776,2,1,3,1,7,2002,474,144,96,0,0,0,0,0,2,2006,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,-0.372584323,253.7142857,4,2.666666667
942,0,0,0,0,0,0,0,6,0,0,0,1,1,7,4,1,1,0,0,0,0,0,12.19349386,197499.9993,0,0,6,7,2006,20,78,9360,982,0,179,1161,1381,0,0,1381,1,1,3,1,5,1972,676,0,0,0,0,0,0,0,3,2010,2,1,2,3,0,3,1,0.845822567,2,2,7,2,2,3,2,6,3,0,2,1,-0.309460227,276.2,38,2.666666667
943,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,11.76756768,128999.9996,0,0,5,8,2002,20,60,7200,398,149,317,864,864,0,0,864,1,0,3,1,5,1980,720,194,0,0,0,0,0,0,7,2007,2,1,2,3,0,3,2,0.633101852,3,2,7,0,0,3,2,6,3,0,2,0,-0.6117156,172.8,57,2.5
944,4,0,0,0,0,2,0,12,0,0,0,1,0,0,0,1,1,0,0,0,1,0,11.69441334,119899.9999,0,0,5,5,1965,20,60,7800,641,0,187,828,965,0,0,965,1,0,3,1,6,1979,300,421,0,0,0,0,0,0,7,2006,2,1,2,3,0,2,1,0.774154589,3,1,7,0,0,3,2,6,3,0.5,2,0,-0.356344035,160.8333333,41,1.5
945,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,1,1,0,0,0,0,0,11.80484853,133899.9998,0,0,5,8,2003,85,60,7200,660,0,108,768,768,0,0,768,1,0,2,1,5,1974,396,192,0,0,0,0,0,0,4,2009,3,1,3,3,2,4,1,0.859375,3,1,7,0,0,3,2,6,3,0.5,1,1,-0.403231732,153.6,37,2.166666667
946,0,0,0,1,0,0,1,4,0,0,0,0,0,3,3,0,1,0,0,0,0,0,12.05524976,172000.0007,0,232,5,4,1969,60,69.79,11075,562,193,29,784,1168,800,0,1968,2,1,4,1,7,1969,530,305,189,0,0,0,0,400,9,2008,2,1,2,3,2,3,1,0.963010204,4,1,5,1,1,3,2,6,3,0.5,2,2,-0.419468131,281.1428571,39,2.666666667
947,0,0,0,1,0,3,0,15,0,0,2,4,4,5,4,0,1,0,0,0,3,0,11.75587164,127499.9995,0,250,6,5,1975,90,35,9400,945,0,0,945,980,0,0,980,2,0,4,0,4,1978,0,0,0,0,0,0,0,0,10,2006,3,1,2,4,3,4,1,1,2,1,7,0,0,3,2,6,3,0,2,2,-0.419468131,245,31,0
948,4,0,0,1,3,0,0,2,0,0,2,0,0,1,1,0,1,1,1,0,0,0,11.88448902,144999.9998,0,423,6,6,1950,90,82,7136,484,0,495,979,979,979,0,1958,2,0,4,2,8,1946,492,0,0,0,0,0,0,0,8,2007,3,1,2,3,0,2,1,0.494382022,2,1,7,0,0,3,2,6,3,0,2,0,-0.419468131,244.75,61,2.333333333
949,1,0,0,0,0,0,0,24,0,0,3,0,0,1,1,1,1,0,0,0,0,0,11.72803684,123999.9994,0,0,6,6,1980,160,24,1300,285,0,276,561,561,668,0,1229,1,1,2,1,5,1980,462,150,0,0,0,0,0,0,5,2009,3,1,2,3,0,3,1,0.50802139,2,1,7,2,2,3,2,6,3,1.5,1,1,-0.820199468,245.8,29,3
950,0,0,0,0,0,0,0,9,0,0,0,1,1,1,1,1,1,0,0,0,0,0,11.7905572,131999.9998,0,0,5,5,1962,20,70,7420,417,0,640,1057,1057,0,0,1057,1,0,3,1,6,1977,576,0,0,0,0,0,0,0,4,2007,2,1,2,3,0,2,1,0.394512772,2,1,7,0,0,3,2,6,3,0,1,0,0.795136692,176.1666667,45,2.833333333
951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.1281111,184999.9992,0,0,7,5,2003,20,65,8450,699,0,638,1337,1337,0,0,1337,2,0,3,1,6,2003,531,0,39,0,0,0,0,0,10,2007,3,2,2,3,1,4,1,0.522812266,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,222.8333333,4,2.666666667
952,3,0,0,0,0,1,0,5,0,0,4,0,1,1,1,1,0,0,0,0,0,0,11.9511804,155000.0006,0,0,7,5,1999,160,24,2572,604,0,92,696,696,720,0,1416,2,1,3,1,6,1999,484,0,44,0,0,0,0,0,5,2010,3,2,2,3,0,3,1,0.867816092,4,2,7,0,0,3,2,6,3,0,3,1,-0.6117156,236,11,2.166666667
953,0,0,0,1,0,0,0,8,0,0,0,1,0,2,4,1,1,0,0,0,0,0,11.66564655,116499.9998,0,0,5,7,2008,20,50,7207,696,0,162,858,858,0,0,858,1,0,2,1,4,1978,0,117,0,0,0,0,0,0,2,2010,2,1,3,3,3,2,1,0.811188811,3,1,7,0,0,3,2,6,3,0,2,0,-0.419468131,214.5,52,0
954,0,0,0,1,0,2,0,6,2,0,0,0,0,3,3,0,1,0,0,0,0,0,12.51355735,272000.0013,0,424,6,7,1995,60,69.79,12227,896,0,434,1330,1542,1330,0,2872,2,1,4,1,11,1977,619,550,282,0,0,0,0,0,7,2008,3,1,3,4,0,3,1,0.673684211,2,1,7,2,2,3,2,6,3,0,3,1,-0.117212757,261.0909091,31,3
955,0,0,0,0,0,2,0,20,0,0,3,0,0,7,10,1,1,0,0,0,0,0,11.9511804,155000.0006,0,0,6,6,1976,160,24,2308,556,0,248,804,804,744,0,1548,2,1,3,1,7,1976,440,48,0,0,0,0,0,0,7,2007,3,1,2,3,0,3,1,0.691542289,2,2,7,2,2,3,2,6,3,0,3,1,1.643483175,221.1428571,31,2.166666667
956,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.38421883,238999.9998,0,0,9,5,2007,20,122,11923,0,0,1800,1800,1800,0,0,1800,2,0,2,1,7,2007,702,288,136,0,0,0,0,0,5,2009,4,2,2,3,0,1,1,0,4,3,7,0,0,3,2,6,3,0,2,0,0.795136692,257.1428571,2,3
957,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27792808,214899.9994,0,44,7,5,2003,60,80,11316,624,0,193,817,824,1070,0,1894,2,1,4,1,8,2002,510,0,40,0,0,0,0,0,2,2010,3,2,2,3,0,4,1,0.76376989,4,2,7,3,3,3,2,6,3,0,3,1,0.64977692,236.75,8,3.166666667
958,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,1,0,0,0,1,2,0,12.09458227,178900.0001,0,0,6,5,2007,60,65,10237,0,0,783,783,783,701,0,1484,2,1,3,1,8,2005,393,0,72,0,0,0,0,0,7,2007,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,-0.053209791,185.5,2,3
959,0,0,0,1,3,0,0,2,0,0,0,2,0,1,1,1,2,0,0,0,0,0,11.98292909,159999.9993,0,0,5,7,1950,50,130,9600,428,0,300,728,976,332,0,1308,1,1,2,1,7,1940,256,0,70,0,0,0,0,0,6,2009,2,2,3,2,0,2,1,0.587912088,4,1,5,2,4,3,2,6,3,0,2,1,-0.820199468,186.8571429,69,1.5
960,0,0,0,1,0,0,0,11,0,0,0,1,1,2,5,0,1,0,0,0,0,0,11.81303006,135000.0003,0,151,5,7,1955,20,69.79,7390,902,0,196,1098,1098,0,0,1098,1,0,3,1,6,1955,260,0,0,0,0,0,0,0,7,2008,2,1,2,3,0,3,1,0.821493625,2,1,7,0,0,3,2,6,3,0,2,0,-1.319402881,183,53,1.666666667
961,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,2,1,0,0,1,0,10.54270639,37899.99996,0,0,3,6,1950,50,50,5925,0,0,600,600,600,368,0,968,1,0,2,1,6,1978,0,0,0,0,0,0,0,0,5,2009,2,1,2,3,0,1,1,0,1,1,7,0,0,3,2,6,3,1.5,1,0,-0.674839696,161.3333333,99,0
962,0,0,0,0,0,0,0,11,0,0,1,5,1,3,3,0,1,0,0,7,0,0,11.8493977,139999.9998,0,105,6,5,1958,190,75,10382,513,0,75,588,1095,0,0,1095,1,0,2,1,6,1958,264,0,0,0,0,0,0,0,3,2006,2,1,1,3,3,3,1,0.87244898,2,1,7,0,0,3,2,6,3,0,2,0,-0.96555924,182.5,48,2
963,0,0,0,0,0,0,0,11,0,0,0,2,0,8,9,1,1,1,2,0,1,0,11.81303006,135000.0003,0,0,4,4,1950,50,60,10800,0,0,720,720,720,472,0,1192,1,1,4,1,6,1978,0,0,0,0,0,0,0,0,12,2006,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,1,0.795136692,198.6666667,57,0
