ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default.payment.next.month
15497,30000,1,2,1,48,0,0,0,-1,-1,-1,29428,1402,19950,10096,24514,4083,4083,6255,6234,0,0,0,0
15498,150000,1,2,1,34,1,2,2,2,2,2,52692,3000,54229,3000,55768,2000,56266,0,54764,5000,58862,3000,1
15499,280000,1,2,1,31,0,0,0,0,0,0,235937,7000,178376,8000,183488,8000,188165,5000,99133,4003,101547,5000,0
15500,50000,1,2,2,33,1,2,0,0,0,0,51210,0,47140,3518,48478,3000,48173,2352,21134,2000,20403,2000,0
15501,50000,1,2,1,28,2,2,2,0,0,0,47237,4500,50632,0,49546,1713,49448,1003,19887,699,38212,800,1
15502,280000,1,1,1,34,1,-1,-1,2,-1,-1,-2159,7936,5777,2980,7936,29,2932,6493,6493,4867,4867,240,0
15503,2.00E+05,1,2,1,41,0,0,2,0,0,0,92272,6582,69963,0,67223,2943,69167,2301,69289,2374,70333,2500,0
15504,210000,1,3,1,47,-2,-2,-2,-2,-2,-2,6460,3623,3623,10362,10325,8751,8751,11920,11920,8967,8967,7416,1
15505,360000,1,3,1,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15506,50000,1,3,1,29,1,2,2,2,0,0,47479,0,46415,4690,50351,0,49038,1000,28661,2159,30398,0,0
15507,90000,1,2,2,33,0,0,0,0,0,0,60881,5000,65215,2200,66748,4035,70101,12200,80611,10000,89870,0,0
15508,270000,1,2,1,35,0,0,0,0,0,0,48465,1737,45898,2000,46765,10000,55438,1461,54285,1492,54198,899,0
15509,50000,1,3,1,44,-1,-1,-1,-1,-1,-1,1261,1261,1261,0,0,2522,1261,1261,1261,1261,1261,1432,0
15510,80000,1,2,2,43,0,0,0,-2,-2,-2,70479,3300,71900,0,0,0,0,0,0,0,0,390,0
15511,160000,1,3,1,38,0,0,0,0,0,0,25003,2000,23621,5060,24994,5000,15778,1500,9333,0,7083,0,0
15512,2.00E+05,1,2,1,36,-1,-1,-1,-1,-1,-1,75,3707,3707,697,697,0,0,2769,2769,1438,1382,2411,0
15513,30000,1,2,1,37,2,2,2,2,2,2,19177,1500,20054,1500,20930,1000,21291,0,20651,1801,22110,1000,1
15514,260000,1,2,2,32,0,0,0,0,0,0,170276,6200,164617,6000,150188,6000,138975,5006,134225,5006,128321,6006,1
15515,520000,1,2,1,34,-1,-1,-1,-1,-1,-1,10000,10000,10000,10000,10000,10317,10317,10000,10000,126247,126247,4666,0
15516,140000,1,3,1,37,-1,-1,-1,-1,-1,-1,13806,1003,1003,1170,1170,1003,1003,1003,1003,1003,1003,1003,1
15517,20000,1,2,2,34,0,0,0,0,0,0,18351,1304,17706,1429,18831,1608,18334,346,17280,312,15582,318,1
15518,50000,1,3,1,41,2,2,2,2,-2,-2,20186,2700,15773,103,13555,0,0,0,0,0,0,0,1
15519,50000,1,2,2,31,0,0,0,-1,0,0,8673,5011,10957,10000,17187,10000,6377,6000,6370,0,1910,3000,0
15520,170000,1,3,1,42,0,0,0,0,0,0,191865,7080,186841,8271,183151,5159,170838,2700,80934,2619,80821,3500,0
15521,180000,1,2,2,32,0,0,0,0,-1,0,45469,5000,39368,2000,9652,3000,10775,1943,1943,13000,13243,170000,0
15522,360000,1,2,1,35,-2,-2,-1,2,2,-2,0,0,0,1300,1300,0,300,0,0,598,598,1352,0
15523,220000,1,2,1,39,1,2,0,0,0,0,4949,0,4724,2000,6478,1200,7412,600,7886,600,8358,600,0
15524,5.00E+05,1,1,1,48,0,0,0,0,0,0,107595,5000,109605,5571,113409,4152,114191,5000,117285,5000,120388,5000,0
15525,80000,1,2,2,36,0,0,2,2,0,0,79673,7100,79353,2600,80107,371,78323,1904,45985,1801,45434,1801,0
15526,150000,1,2,1,40,0,0,0,0,0,0,154432,4000,106396,7041,105332,3000,82191,3116,77262,2500,49851,5000,0
15527,140000,1,3,1,47,-1,-1,-1,2,0,0,292,500,396,792,792,488,884,0,488,1000,1092,0,1
15528,190000,1,2,2,39,0,0,0,0,0,0,146224,5500,149289,6000,152886,6000,156273,6000,159800,6000,162570,6000,0
15529,2.00E+05,1,1,2,32,0,0,0,0,0,0,270160,11000,275565,12003,282023,11010,286199,15000,265201,10004,271381,11004,0
15530,260000,1,1,2,33,0,0,0,0,0,0,93767,3014,80944,3017,67691,2016,53334,43000,76056,2000,64968,2000,0
15531,210000,1,1,2,30,0,0,0,0,0,0,137825,5346,140883,7056,145675,7656,149399,5885,150796,3345,88463,3363,0
15532,240000,1,2,1,38,2,2,-1,-1,0,0,7123,836,6848,836,836,2508,2508,0,1672,0,836,563,1
15533,140000,1,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
15534,2.00E+05,1,1,1,34,-2,-2,-2,-2,-2,-2,7468,5048,5023,621,618,608,605,3114,3098,1003,805,2164,0
15535,2.00E+05,1,2,2,35,0,0,0,0,0,0,27784,10000,33877,10000,35420,2000,26609,5000,25392,5000,23367,1000,0
15536,5.00E+05,1,1,2,41,-1,-1,-2,-2,-2,-2,1296,0,0,0,0,0,0,0,0,2300,2300,0,0
15537,50000,1,2,1,39,2,2,2,2,2,2,31476,0,30676,3400,33261,0,32427,2700,34579,1600,35476,1500,1
15538,130000,1,2,2,38,1,-2,-2,-2,-1,-1,-470,0,-470,0,-470,0,-470,47766,47296,0,0,0,0
15539,230000,1,2,2,31,0,0,0,0,0,0,100074,9000,107085,10000,115039,6000,117144,3405,117429,3000,117560,1286,0
15540,260000,1,1,2,34,-2,-2,-1,-1,-2,-2,916,2615,2615,1586,1580,920,920,730,730,466,466,1455,0
15541,260000,1,2,1,46,0,0,0,0,0,0,57963,247562,262696,9000,247462,8300,252073,6576,195628,7000,199646,7000,0
15542,160000,1,2,2,30,-2,-2,-2,-2,-2,-2,750,400,370,0,-20,800,780,0,0,1470,1470,0,0
15543,250000,1,2,1,40,1,2,0,0,0,0,65087,0,62216,2000,39814,1871,34374,1265,34768,4643,38830,3214,1
15544,180000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15545,20000,1,1,1,32,2,0,0,0,0,2,12720,1250,13451,1554,14786,1300,15532,1500,16767,750,17104,0,1
15546,270000,1,1,1,37,2,0,0,0,0,0,160069,6000,156346,7000,159223,9000,165480,5000,76144,3000,77944,3000,1
15547,280000,1,1,1,47,-1,-1,-1,-1,-1,-1,3587,3200,3187,3203,3190,1992,1982,3608,3590,3600,3590,3602,0
15548,30000,1,2,2,30,0,0,0,0,0,0,7038,1291,8052,2392,10153,1000,9761,199,9960,80,4010,949,0
15549,450000,1,2,2,36,-2,-2,-2,-2,-2,-2,8012,4021,4009,5241,5226,4729,4715,3284,3275,6441,6422,4285,1
15550,360000,1,1,1,33,0,0,0,0,0,0,21936,14000,35331,5000,30580,5000,34985,5000,39585,10150,49735,60000,0
15551,20000,1,2,2,36,2,2,2,0,0,0,18458,1450,17334,0,16768,1134,17539,1370,18775,1000,18586,424,0
15552,2.00E+05,1,3,2,40,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1
15553,5.00E+05,1,1,1,46,0,0,0,0,0,0,16347,17029,20496,8014,14509,14030,16910,7012,10854,16016,16809,14004,0
15554,2.00E+05,1,1,1,42,-2,-2,-2,-2,-2,-2,-6028,20405,10177,10426,10229,8008,7899,4575,4553,4273,4252,9652,0
15555,450000,1,3,1,39,0,0,0,-1,-1,0,28499,1214,13119,3109,9983,4904,4904,45338,45338,7570,51646,11729,0
15556,20000,1,2,2,37,2,2,2,-1,0,-1,3254,2000,2522,0,0,780,780,0,390,390,390,1680,1
15557,5.00E+05,1,1,1,42,0,-1,-1,0,0,0,9894,1500,1500,14148,14148,20000,28190,0,7423,0,3588,1715,0
15558,260000,1,1,2,31,0,0,0,0,0,0,102350,4033,96133,4000,90183,4005,89846,14066,101034,3017,84152,2736,0
15559,60000,1,1,1,38,2,2,2,0,0,2,46389,4200,49808,0,48736,1900,49525,8900,57564,0,56517,26000,1
15560,10000,1,2,1,37,0,0,0,-1,-1,-1,8487,2008,9003,0,0,390,390,4555,4555,1000,5165,6810,0
15561,240000,1,2,1,34,0,0,0,0,0,0,133272,6000,133373,9583,138006,6000,136195,10000,140860,4974,138787,4820,0
15562,480000,1,1,1,43,0,0,0,0,0,0,377420,20000,389573,20000,400693,20005,393892,15000,348733,15000,331930,12000,0
15563,520000,1,1,1,38,0,0,0,0,0,0,98615,5102,102085,3800,102762,3803,104865,3822,106947,4277,109507,4868,0
15564,20000,1,2,1,42,2,0,0,0,0,0,20745,1373,21431,1386,19745,1189,19943,570,19235,589,19245,600,1
15565,180000,1,1,2,33,0,0,0,2,0,0,3060,1000,1854,2500,3238,0,2106,1000,1510,500,1746,930,0
15566,290000,1,2,1,43,-1,-1,2,0,0,0,172,1930,1930,0,1752,2000,3710,200,3848,500,4285,0,0
15567,50000,1,3,2,40,0,0,0,0,0,0,43530,2000,43344,4000,46616,4500,48872,2000,19981,1000,16554,3000,1
15568,5.00E+05,1,1,2,39,0,0,0,0,0,0,297309,10322,290425,13500,286959,10000,278420,30000,291642,12000,286666,10000,0
15569,1.00E+05,1,2,2,40,0,0,0,0,0,0,95600,15037,87442,5003,60737,8058,66077,8000,68990,3000,70724,5000,0
15570,3.00E+05,1,1,1,39,-1,-1,-1,-1,-1,-1,20938,21169,21064,26171,26041,18249,18158,18238,18147,45301,45199,120,0
15571,130000,1,1,1,40,2,2,2,2,2,2,62177,0,60580,5900,65489,2500,66327,0,64665,5300,68740,2700,0
15572,5.00E+05,1,1,1,50,-1,-1,-1,-1,0,0,2112,6031,6000,2509,2079,2713,2710,2010,2040,0,-55,4642,0
15573,220000,1,2,1,55,-1,-1,-1,-1,-1,-1,757,757,757,3257,3257,757,757,757,757,757,757,907,0
15574,260000,1,3,1,63,0,0,0,0,0,2,261326,9166,264126,9001,244115,9061,248831,19155,263528,1,258973,9858,0
15575,50000,1,2,1,51,0,0,0,0,0,0,40197,2044,41240,2000,37093,1547,32925,2388,26640,944,22247,1000,1
15576,110000,1,2,2,55,0,0,0,0,2,0,51716,65668,113395,4267,111693,9455,115073,0,111811,3991,111719,8071,1
15577,350000,1,1,1,49,-2,-2,-2,-2,-2,-2,27506,4213,4213,1529,1518,4713,4625,363,363,858,858,566,0
15578,180000,1,2,1,48,-1,-1,-1,-1,-1,-1,1294,1294,1294,1466,1466,1294,1294,2324,2324,264,264,264,0
15579,120000,1,3,2,50,0,0,0,2,0,0,118506,4500,118930,9000,125089,1609,122242,5000,119996,5000,122049,5000,0
15580,460000,1,2,1,51,-1,-1,-1,-1,0,-1,326,831,827,290,289,44558,44517,101,36065,6621,6591,9584,1
15581,250000,1,2,1,52,2,2,2,2,0,0,29860,0,29086,5000,33288,0,32459,3000,34600,2500,36539,2500,1
15582,50000,1,2,1,58,-1,0,0,0,0,0,60524,2200,61627,2297,56937,1751,51506,1086,45058,3307,37598,1142,0
15583,350000,1,1,1,56,0,0,0,0,0,0,257463,10023,256706,7700,257944,5162,149040,5025,144639,5041,139558,5061,0
15584,20000,1,3,1,52,0,0,3,2,0,0,16049,4519,19967,0,19368,0,18759,683,19131,709,19533,1027,1
15585,290000,1,2,1,49,-2,-2,-2,-2,-2,-2,4040,5457,5438,3131,3116,13526,13459,2698,2685,2544,2532,1988,0
15586,5.00E+05,1,1,1,50,2,2,2,2,2,2,70144,6500,74850,3400,76463,3000,77611,3000,78735,3100,80430,3110,1
15587,240000,1,1,2,57,0,0,0,0,0,0,224041,18800,238077,12000,245387,10000,248945,20019,224776,3000,11567,9000,0
15588,50000,1,2,2,52,0,0,0,-1,0,0,45840,8000,47595,8080,28491,15012,3642,10000,12291,8000,16674,2000,0
15589,180000,1,1,1,50,0,0,0,0,0,0,62782,5000,66114,5000,69436,5000,72560,5000,76169,3000,77988,5000,0
15590,5.00E+05,1,3,1,52,-1,-1,-1,-1,-1,-1,30561,38219,38207,18008,18008,29248,29158,11484,11484,103340,103340,28524,0
15591,110000,1,2,2,51,0,0,0,0,0,0,110950,2500,69564,2500,51264,1800,51584,1800,49601,2000,50485,2000,0
15592,5.00E+05,1,2,1,53,-2,-2,-2,-1,-1,0,-12,1282,1270,4338,4338,1100,1080,2576,2576,1024,6200,1000,0
15593,30000,1,2,1,53,0,0,0,0,0,0,29557,1427,30091,2973,28247,1500,28884,1100,29523,2000,30672,1000,0
15594,6.00E+05,1,1,1,53,2,2,2,0,0,0,458652,17000,467150,0,458862,18000,469703,16000,447130,16000,440982,21000,1
15595,80000,1,1,1,60,0,0,0,0,0,-2,49246,5000,53315,3300,47740,6267,50100,0,0,0,0,0,0
15596,270000,1,1,1,61,0,0,0,0,0,0,15194,2000,16934,2000,18533,2000,8855,1000,3140,2000,5140,2000,0
15597,30000,1,3,2,56,0,0,0,0,0,0,32758,1521,33720,1580,32779,1358,31557,895,30094,1217,27223,1022,0
15598,20000,2,2,2,22,1,2,0,0,2,2,9498,0,9202,2000,10741,1800,12326,0,11888,900,9351,0,1
15599,20000,2,1,2,23,2,0,0,0,0,0,19175,1575,19889,1400,17703,1300,18690,643,19065,862,19261,2000,0
15600,90000,1,3,1,56,2,0,0,2,2,0,48900,2000,37039,4000,36334,1100,34214,0,30789,1050,28994,1034,1
15601,160000,1,2,1,59,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
15602,90000,2,2,2,23,0,0,0,0,0,0,87727,3160,89402,3688,88118,4559,87852,1665,49042,1707,49251,1807,0
15603,60000,2,2,2,24,1,-1,3,2,0,-1,0,948,948,0,948,0,632,0,316,316,316,782,1
15604,20000,2,3,2,24,-1,-1,-2,-2,-1,0,12509,0,0,0,0,0,0,13398,13398,0,7224,0,0
15605,120000,2,2,2,25,-1,-1,-1,-1,-1,0,827,827,827,827,827,827,827,1654,1654,0,827,0,0
15606,20000,2,2,1,27,0,0,0,0,-1,0,19667,0,15,0,15,26,41,19700,10522,2000,12340,2000,0
15607,130000,2,2,2,28,0,0,0,0,0,0,120208,5500,111999,5700,114413,5692,116721,4500,117795,4850,120511,3800,1
15608,90000,2,2,2,27,0,0,0,0,0,0,18525,10105,14242,16776,25574,19689,21948,0,19689,5000,11026,15000,0
15609,430000,2,1,2,27,-2,-2,-2,-2,-2,-2,389,390,389,390,389,384,383,1469,1462,390,389,390,0
15610,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,12063,12063,6080,6080,0,0,0,0,0,0
15611,10000,2,1,2,22,0,0,0,0,0,-2,9791,1275,7052,2500,6816,1000,5210,0,0,0,0,0,0
15612,210000,2,2,2,25,-1,-1,0,0,-1,-1,648,39637,34601,1371,30853,1000,13774,11197,3988,0,0,3223,0
15613,120000,2,3,1,30,-2,-2,-2,-2,-2,-2,757,757,757,1549,1549,757,757,757,757,1328,1328,757,0
15614,120000,2,2,1,30,0,0,0,0,0,0,121038,4700,121211,4400,119339,5000,122334,4600,121254,5000,122094,4500,0
15615,1.00E+05,2,1,2,30,2,2,2,2,0,0,92162,3800,93769,3420,95163,80,74656,1800,65718,17000,78474,2000,0
15616,60000,2,2,2,28,2,0,0,0,2,-1,5669,2000,6328,3000,8460,2500,10146,0,9413,15997,15997,3000,1
15617,20000,2,1,2,25,-2,-2,-2,-1,-1,-1,0,0,0,0,0,6000,6000,16321,16321,286,286,0,0
15618,2.00E+05,2,2,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15619,90000,2,3,2,26,0,-1,0,0,0,-1,3268,6745,6745,1131,3402,5381,8652,4,5381,7190,7190,0,1
15620,220000,2,1,2,28,0,0,-1,-1,-1,0,53342,5000,56022,5806,5806,5637,5637,23054,23054,0,10730,2406,0
15621,180000,2,2,1,40,0,0,0,0,-2,-2,22523,2045,20831,1000,1537,0,-43,0,-43,0,-43,0,0
15622,320000,2,1,2,31,0,0,0,0,0,0,77052,3000,65457,3000,62680,3017,62597,2100,60080,3000,55314,3000,0
15623,280000,2,2,2,29,-1,-1,-1,-1,0,0,7545,2709,2549,3284,3266,11001,10501,8,10131,6,8471,666,0
15624,130000,2,2,2,30,-1,-1,2,-1,0,-1,396,792,792,0,396,792,792,0,396,396,396,396,0
15625,280000,2,1,2,30,1,-1,-1,-1,0,0,0,230,230,0,0,327,327,0,168,0,168,0,1
15626,50000,2,2,1,30,0,0,0,0,-1,-1,86750,4000,42968,4013,43444,5000,40616,5000,2008,5000,-1500,5000,0
15627,2.00E+05,2,2,2,33,-1,2,2,-2,-2,-1,10111,0,2900,0,0,0,0,0,0,4549,4549,0,0
15628,320000,2,1,2,33,-2,-2,-2,-2,-2,-2,2722,11040,11040,9422,9422,0,0,1200,1200,1150,1150,0,0
15629,90000,2,2,1,37,-1,2,-1,2,-1,-1,2330,0,1073,2323,2323,0,1073,1073,1073,9699,9699,10289,0
15630,180000,2,2,1,34,2,-1,-1,-2,-2,-1,314,8000,8000,0,0,0,0,0,0,600,600,0,0
15631,140000,2,2,1,35,0,0,0,0,0,0,62244,2000,55125,2200,48943,2000,42337,1300,35446,2000,29383,0,0
15632,330000,2,1,2,36,0,0,0,0,0,0,43943,5019,41738,1952,37766,2000,37117,814,30555,475,13420,697,0
15633,90000,2,2,2,25,1,-1,-1,-1,-1,2,0,840,840,420,420,0,0,1140,1140,0,150,570,1
15634,180000,2,2,2,27,0,0,0,0,0,0,53490,1952,54552,2627,56300,2063,56831,2072,57958,2303,59330,2500,0
15635,2.00E+05,2,1,1,38,-2,-2,-2,-2,-2,-2,5625,12125,12125,13416,13300,3450,3450,13880,13880,5147,5147,1050,0
15636,270000,2,2,1,38,-1,0,0,0,-1,0,2974,1071,3562,2000,5061,1000,5500,116681,116681,5000,119553,4000,0
15637,60000,2,1,2,23,0,0,0,0,0,0,51275,2000,41950,1718,40861,3800,35638,2000,32147,2386,19796,1000,0
15638,80000,2,2,2,26,0,0,-1,-1,-2,-2,24986,2000,23000,1000,1000,0,0,0,0,0,0,0,0
15639,250000,2,1,2,29,2,-1,-1,-1,-1,0,1381,1381,1381,7014,7014,1581,1581,36022,36022,10000,34011,10961,1
15640,270000,2,2,1,32,2,0,0,0,0,0,276339,11000,264141,12000,270573,11000,275560,8700,243792,11077,251098,34000,0
15641,170000,2,1,2,40,0,0,0,0,0,0,15442,2000,16869,5020,21014,2000,18517,3000,9058,1000,5035,464,0
15642,250000,2,2,1,36,0,0,0,0,-1,0,253627,10153,239250,11000,245611,4701,33017,190071,182078,8000,184036,10014,0
15643,360000,2,2,1,38,-1,-1,-1,0,-1,0,994,0,0,27566,27566,2513,28558,12495,12495,8906,18906,1841,0
15644,310000,2,2,1,34,0,0,0,0,0,0,86769,2800,87842,3021,42594,1600,26198,1000,26766,1000,27341,2000,0
15645,2.00E+05,2,2,1,39,1,-1,0,0,-1,-1,0,21801,21801,42745,62433,0,-82,16632,16550,5265,5239,0,0
15646,130000,2,3,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,5000,0
15647,310000,2,2,1,49,0,0,0,0,0,0,52439,2042,44350,1562,34608,1118,21262,1139,11944,2195,-2571,61526,0
15648,2.00E+05,2,2,2,34,0,0,0,-2,-2,-2,19252,1000,10000,0,0,0,0,0,0,0,0,0,0
15649,190000,2,2,1,35,0,0,0,0,0,0,187777,8300,189420,8900,192058,6700,185995,6699,188649,7400,190700,6900,0
15650,210000,2,2,1,36,-1,-1,-1,-2,-2,-2,26656,2641,2641,0,0,0,0,0,0,0,0,0,0
15651,1.00E+05,2,2,1,36,-1,0,-1,-1,-1,-1,5788,1600,5802,14562,14562,6969,6930,5958,5958,1448,1448,101434,0
15652,90000,2,2,1,39,1,2,2,2,0,0,90880,0,87502,7300,91442,1144,89804,3265,87213,6788,90441,0,0
15653,290000,2,2,2,41,0,0,0,0,0,0,268498,10000,272517,12000,275748,8000,277300,7000,209747,7000,212027,5000,0
15654,2.00E+05,2,2,1,42,-1,-1,-1,-1,-2,-2,8050,0,0,1560,1560,0,0,0,0,0,0,0,0
15655,120000,2,1,2,40,-1,-1,-1,-1,0,0,326,326,326,326,326,12055,12055,239,11968,1000,12968,652,0
15656,130000,2,2,1,37,0,0,0,2,0,0,41200,2019,42532,4900,46413,0,45000,1000,45800,0,0,0,1
15657,150000,2,3,1,46,0,0,0,0,0,0,38985,10107,36466,20000,31907,10000,33300,10000,34681,10000,36060,10000,0
15658,220000,2,1,1,37,-2,-2,-2,-2,-2,-2,14298,101405,100606,11202,11202,21778,21683,10860,10860,12534,12534,7923,0
15659,2.00E+05,2,2,1,37,0,0,0,-1,-1,0,97645,3952,99894,4500,97400,4283,4283,148192,145769,5133,143712,5108,0
15660,120000,2,3,1,37,-2,-2,-2,-2,-2,-1,3140,448,448,0,0,0,0,0,0,10614,10614,0,0
15661,2.00E+05,2,2,2,37,1,-1,-1,-2,-2,-2,-1,298,297,0,-2,0,-2,0,-2,0,-2,544,0
15662,1.00E+05,2,2,1,41,-1,-1,-1,-1,-1,-1,1594,4612,4612,2099,2098,3494,3494,2086,2086,2379,2379,3219,0
15663,130000,2,2,2,43,0,0,0,0,0,0,109464,3835,106613,5433,107700,4431,103736,6938,101414,3467,100157,3593,0
15664,10000,2,2,2,55,1,2,0,0,0,0,9193,0,7653,1201,8337,1000,8356,171,8527,94,4694,80,1
15665,150000,2,2,1,45,0,0,0,0,0,0,135260,12000,144927,7007,148990,3000,70303,3000,64749,2500,66206,5000,0
15666,60000,2,3,1,42,0,0,0,0,-2,-1,29243,3032,31093,1454,26401,326,326,324,324,1130,1126,199,0
15667,130000,1,3,2,27,1,2,0,0,0,0,133019,6000,133178,6000,132355,5000,131797,5000,131457,5000,132202,5200,0
15668,50000,1,1,2,22,0,0,-1,0,0,0,45192,5000,9920,31991,16991,1500,17727,1200,18391,10000,18490,1000,0
15669,410000,1,1,2,27,0,-1,-1,0,-1,-1,7189,16090,15646,16076,15678,40203,40512,17974,17884,34518,34251,369,0
15670,210000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,1865,1865,0,-3,0,-3,3680,3677,0,0
15671,140000,1,2,2,30,-1,-1,-1,0,0,0,1288,0,-4925,143200,136239,5200,137748,2352,81195,2000,47338,2000,0
15672,80000,1,3,1,31,2,0,0,2,0,0,28175,30000,57433,5000,61513,0,59769,3000,61937,5000,66088,5000,1
15673,30000,1,2,2,31,1,2,2,2,2,2,10916,1500,11940,0,11462,2300,13263,0,12758,1300,13545,800,1
15674,2.00E+05,1,1,1,32,-1,2,-1,2,-1,-1,760,0,380,760,760,0,380,380,380,0,0,154350,0
15675,550000,1,1,2,31,1,2,2,-2,-1,-1,17516,0,1600,94,94,112,100,704,704,7491,7480,7000,0
15676,80000,1,2,2,24,1,-2,-2,-1,2,2,-1461,0,-1461,3,-1458,18950,16950,0,16475,5889,19284,0,1
15677,50000,1,1,2,25,0,0,0,0,0,0,49357,2100,49983,2000,50516,2500,50987,2000,48960,1800,48691,2000,0
15678,30000,1,1,2,26,1,2,2,0,0,0,24599,1700,23397,0,22721,1700,22403,900,21972,1000,22512,900,0
15679,1.00E+05,1,1,2,26,-1,0,0,0,0,0,2724,45000,46286,2300,46435,1000,4398,0,3437,1000,3476,100,0
15680,70000,1,1,2,27,0,0,-2,-2,-2,-1,2219,0,0,0,0,0,0,0,0,1453,1453,0,0
15681,220000,1,1,2,32,-1,-1,0,-1,-1,-1,13596,34661,34661,11000,29084,31770,31770,3322,3322,32528,32528,139961,0
15682,30000,1,2,2,25,1,-1,2,2,-1,0,0,1170,1170,0,390,0,0,9494,9494,3000,11473,378,1
15683,250000,1,2,2,28,-2,-2,-2,-2,-2,-2,22303,51762,51749,186398,186394,9467,9458,6620,6620,10040,10040,8960,0
15684,20000,1,3,2,28,1,2,0,0,0,2,18953,18,14043,1600,13266,1600,14340,1500,15301,0,14916,1000,0
15685,210000,1,2,2,29,0,0,0,0,0,0,118905,5000,118620,4000,78297,2000,36137,2000,33264,2000,29493,2000,0
15686,360000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15687,170000,1,2,2,29,0,0,0,0,-1,0,23070,164000,186183,7000,164405,5215,93983,3500,2806,2000,1732,300,0
15688,10000,1,2,2,29,0,0,0,-1,0,0,9363,1000,9990,0,-10,6400,6390,400,6682,700,7271,500,0
15689,280000,1,2,2,30,0,0,0,0,0,0,31272,10000,40688,1.00E+05,139417,7000,144087,6000,147694,10000,155284,8000,1
15690,30000,1,2,2,22,0,0,0,0,0,0,4921,1500,3810,2000,3890,2000,2199,400,2209,0,1429,500,1
15691,20000,1,2,2,24,0,0,0,0,0,2,15110,2000,16548,1500,17443,1500,16216,2000,18027,0,12364,1000,0
15692,10000,1,1,2,26,0,0,0,0,0,0,6376,1121,7386,1316,8581,1500,9765,450,10066,500,10151,800,1
15693,80000,1,2,2,26,0,0,-1,-1,-1,-1,350,0,-40,500,70,500,180,0,-210,820,220,500,0
15694,360000,1,1,2,29,0,0,0,0,0,0,109997,1.00E+05,205119,8270,209680,8423,213527,6753,174907,5139,126309,5000,0
15695,250000,1,1,2,31,1,-2,-1,-1,-1,-1,-160,0,-550,1390,450,660,330,0,-60,1600,1540,3000,0
15696,170000,1,2,2,33,-1,-1,-1,-1,-1,-1,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,0
15697,80000,1,1,2,33,0,0,0,0,0,0,73983,3300,75454,4100,77738,2000,77235,0,76835,0,34751,0,1
15698,130000,1,2,1,33,0,0,0,0,0,0,39251,2500,40772,3200,40437,1200,9919,500,10295,447,7964,1000,0
15699,260000,1,2,2,34,0,0,0,0,0,0,32324,1503,24103,2260,20158,3030,12619,170039,176498,6227,172274,6052,0
15700,20000,1,2,1,31,1,4,3,2,0,0,21676,0,21054,0,20442,0,19773,1000,20238,1000,18062,1000,0
15701,4.00E+05,1,1,1,32,2,2,0,0,-2,-2,187698,7000,190103,10000,195498,0,0,0,0,0,0,4290,1
15702,220000,1,1,1,33,-1,-1,-1,-1,-1,-1,586,0,-64,1006,942,6031,5378,1003,126,4003,3419,16,0
15703,180000,1,3,2,27,0,0,0,0,0,0,172511,8008,177587,6528,175867,6500,159053,5000,126688,5000,122947,5000,0
15704,10000,1,2,2,29,0,0,0,0,0,0,9893,1125,8694,1146,8365,1307,9526,492,9711,357,9764,901,0
15705,5.00E+05,1,3,2,53,-1,-1,-1,-1,-1,2,17362,16666,16666,16666,16666,16666,16666,33923,33923,0,16666,16666,0
15706,50000,1,2,2,35,0,0,0,0,0,0,47816,3000,49694,3000,48543,3019,46366,3000,9076,1000,9812,2000,0
15707,180000,1,2,1,36,-2,-2,-2,-2,-2,-2,15315,0,0,0,0,0,0,500,500,2240,2240,1800,0
15708,370000,1,2,1,39,1,2,-1,2,-1,-1,3633,0,1746,3677,3677,0,1746,1746,1746,1746,1746,1746,0
15709,360000,1,1,1,37,0,0,0,0,0,0,68438,4000,71287,3009,73406,3509,74397,3500,75467,5000,79841,5019,0
15710,230000,1,2,1,41,0,0,0,0,0,0,33842,2000,35273,2000,36693,2000,37006,2500,36519,2000,31204,2000,0
15711,270000,1,1,1,45,1,-1,-1,-1,-1,-1,0,278,278,608,608,494,494,315,315,0,0,181,0
15712,150000,1,1,1,35,-2,-2,-2,-2,-2,-2,5819,809,805,0,-48,8077,8029,2199,2188,9202,9157,2112,0
