,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
646,647,50,RM,60,10320,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1995,Gable,MetalSd,MetalSd,None,0,CBlock,0,0,756,756,Y,SBrkr,756,713,0,1469,1,0,3,1,7,1906,216,57,0,239,0,0,0,,0,6,2008,WD,Normal,135000,2,1,2,3,0,1,1,0,4,1,7,0,0,3,2,6,3,0.5,1,0,0.940496465,209.8571429,102,1.5,11.81303006
647,648,20,RL,91,10437,Pave,,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,Hip,MetalSd,MetalSd,BrkFace,660,PConc,1696,0,413,2109,Y,SBrkr,2113,0,0,2113,2,1,2,1,7,1995,839,236,46,0,0,0,0,,0,8,2008,WD,Normal,350000,3,2,3,3,3,4,1,0.804172594,4,2,7,2,2,3,2,6,3,0,3,1,-0.674839696,301.8571429,13,3.666666667,12.76568843
648,649,160,RM,21,1680,Pave,,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,Gable,HdBoard,ImStucc,BrkFace,381,CBlock,0,0,525,525,Y,SBrkr,525,567,0,1092,1,1,3,1,6,1971,264,0,0,0,0,0,0,,0,3,2010,WD,Family,88000,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,1,0.249045583,182,39,1.5,11.38509209
649,650,20,RL,72,10007,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,2006,Gable,HdBoard,HdBoard,BrkFace,54,CBlock,806,0,247,1053,Y,SBrkr,1053,0,0,1053,1,1,3,1,5,1959,312,0,0,0,0,0,0,,0,8,2008,WD,Normal,145500,2,2,2,3,0,3,1,0.765432099,4,2,7,0,0,3,2,6,3,0.5,2,1,-0.274108358,210.6,49,2,11.88793137
650,651,70,RL,60,7200,Pave,,Reg,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,2000,Gable,Stucco,Wd Shng,None,0,BrkTil,0,0,776,776,Y,SBrkr,851,651,0,1502,1,1,3,1,6,1931,270,0,0,112,0,0,0,,0,2,2008,WD,Normal,149000,3,1,1,3,0,1,1,0,2,1,7,3,3,3,2,6,2,0.5,1,1,-0.674839696,250.3333333,77,2,11.91170158
651,652,50,RL,78,17503,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,Gable,VinylSd,VinylSd,None,0,CBlock,0,0,912,912,Y,SBrkr,912,546,0,1458,1,0,3,1,6,1948,330,192,0,0,0,0,0,,0,1,2010,WD,Abnorml,97500,2,1,2,3,0,1,1,0,2,1,7,3,3,3,2,6,3,0,1,1,-0.403231732,243,62,1.666666667,11.48760766
652,653,20,RL,75,9937,Pave,,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1999,Hip,MetalSd,MetalSd,None,0,PConc,637,0,849,1486,Y,SBrkr,1486,0,0,1486,1,0,3,1,7,1968,480,0,0,0,0,0,0,,0,3,2009,WD,Normal,167000,2,1,3,3,0,2,1,0.428667564,4,1,7,0,0,3,2,6,3,0.5,2,0,-0.274108358,212.2857143,45,2.833333333,12.02574909
653,654,60,RL,69.79,12384,Pave,,Reg,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,Gable,Plywood,Plywood,BrkFace,233,CBlock,0,0,793,793,Y,SBrkr,1142,793,0,1935,2,1,3,1,7,1976,550,0,113,252,0,0,0,,0,11,2007,WD,Normal,197900,3,1,2,3,0,1,1,0,2,1,7,2,2,3,2,6,3,0,2,1,0.940496465,276.4285714,31,2.666666667,12.19551713
654,655,60,RL,52,46589,Pave,,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,2005,Hip,VinylSd,VinylSd,BrkFace,528,PConc,1361,180,88,1629,Y,SBrkr,1686,762,0,2448,2,1,4,1,8,1994,711,517,76,0,0,0,0,,0,7,2009,WD,Normal,402000,3,2,2,4,0,4,2,0.945979128,4,2,7,2,2,3,2,6,3,0,3,1,-0.721727393,306,15,3.333333333,12.90420737
655,656,20,RL,120,13560,Pave,,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,Hip,Wd Sdng,Wd Sdng,BrkFace,216,CBlock,0,0,1392,1392,Y,SBrkr,1392,0,0,1392,1,0,2,1,5,1968,576,0,0,240,0,0,0,,0,7,2009,WD,Normal,110000,1,1,2,2,0,1,1,0,3,1,1,2,4,3,2,6,3,0,2,0,-0.710187675,278.4,41,2.666666667,11.60823564
656,657,85,RL,90,10012,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,Gable,Plywood,Plywood,None,0,CBlock,920,180,38,1138,Y,SBrkr,1181,0,0,1181,2,0,3,1,6,1974,588,0,0,180,0,0,0,,0,4,2008,WD,Normal,137500,3,1,2,3,2,2,2,0.966608084,2,1,7,0,0,3,2,6,3,0.5,3,0,1.498123403,196.8333333,36,2.5,11.8313792
657,658,20,RL,49,20896,Pave,,IR2,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,None,0,PConc,1721,0,356,2077,Y,SBrkr,2097,0,0,2097,1,1,1,1,8,2005,1134,192,267,0,0,0,0,,0,1,2006,New,Partial,423000,4,2,2,3,1,4,1,0.828598941,4,3,7,3.5,3.5,3,2,6,3,0,2,1,0.940496465,262.125,1,3.666666667,12.95512746
658,659,60,RL,106,11194,Pave,,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,Gable,VinylSd,VinylSd,BrkFace,40,PConc,0,0,1406,1406,Y,SBrkr,1454,482,0,1936,2,1,3,1,7,2000,504,188,124,0,0,0,0,,0,11,2006,WD,Normal,230500,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,-0.419468131,276.5714286,6,2.666666667,12.34800614
659,660,60,RL,69.79,18450,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1979,Flat,Plywood,Plywood,BrkCmn,113,CBlock,187,723,111,1021,Y,SBrkr,1465,915,0,2380,2,1,3,1,7,1965,596,0,265,0,0,0,0,,0,8,2007,WD,Abnorml,129000,3,1,3,3,0,1,2,0.891283056,2,1,0,1,1,3,2,6,3,0,2,1,0.299754979,340,42,2,11.76756768
660,661,20,RL,65,8125,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1998,Gable,HdBoard,HdBoard,BrkFace,258,PConc,1138,0,270,1408,Y,SBrkr,1679,0,0,1679,2,0,3,1,7,1994,575,224,42,0,0,0,0,,0,10,2008,WD,Normal,193500,3,1,2,3,0,4,1,0.808238636,4,2,7,1,1,3,2,6,3,0,3,0,-0.6117156,239.8571429,14,2.666666667,12.17303279
661,662,20,RL,69.79,14175,Pave,,Reg,Bnk,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1987,Gable,CemntBd,Wd Sdng,None,0,CBlock,988,0,200,1188,Y,SBrkr,1437,0,0,1437,1,1,3,1,6,1999,576,304,0,0,0,0,0,,0,11,2006,WD,Normal,168000,2,1,2,3,0,2,1,0.831649832,3,1,5,2,2,3,2,6,3,0,2,1,-1.106218443,239.5,50,2.166666667,12.03171926
662,663,30,RL,80,11600,Pave,,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1950,Gable,MetalSd,MetalSd,None,0,BrkTil,0,0,700,700,Y,SBrkr,1180,0,0,1180,1,0,2,1,5,1922,252,0,0,67,0,0,0,,0,7,2006,WD,Normal,137500,1,1,2,3,0,1,1,0,4,0,7,3,3,3,1.5,4.5,3,0,1,0,0.64977692,236,84,1.5,11.8313792
663,664,60,RL,64,8633,Pave,,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,None,0,PConc,193,0,545,738,Y,SBrkr,738,738,0,1476,2,1,3,1,7,2005,540,100,35,0,0,0,0,,0,2,2009,WD,Normal,173500,3,2,2,3,0,4,1,0.261517615,4,2,7,0,0,3,2,6,3,0,3,1,-0.674839696,210.8571429,4,3,12.06393288
664,665,70,RH,54,6629,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1950,Gambrel,Wd Sdng,Wd Sdng,None,0,BrkTil,551,0,121,672,N,SBrkr,697,672,0,1369,2,0,3,1,6,1930,300,147,0,0,0,0,0,,0,7,2009,WD,Normal,103600,2,1,3,3,0,2,1,0.819940476,2,1,7,0,0,3,2,6,3,0,3,0,-0.06944619,228.1666667,84,1.5,11.54829261
665,666,20,RL,69.79,11250,Pave,,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,Gable,Plywood,Plywood,None,0,CBlock,767,0,441,1208,Y,SBrkr,1208,0,0,1208,1,1,3,1,6,1977,546,198,42,0,0,0,0,,0,6,2006,WD,Normal,165000,3,2,2,3,0,3,1,0.634933775,2,1,7,2,2,3,2,6,3,0,2,1,0.044383414,201.3333333,29,2.666666667,12.01370075
666,667,20,RL,110,14442,Pave,,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,2004,Hip,CemntBd,CmentBd,BrkFace,106,PConc,1186,0,291,1477,Y,SBrkr,1839,0,0,1839,2,0,3,1,7,1957,416,0,87,0,0,200,0,,0,6,2007,WD,Normal,257500,2,1,2,3,0,4,1,0.802979012,4,2,7,2,4,3,2,6,3,0,3,0,-0.674839696,262.7142857,50,3,12.458775
667,668,20,RL,80,9200,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,Gable,HdBoard,HdBoard,None,0,CBlock,892,0,244,1136,Y,SBrkr,1136,0,0,1136,1,0,3,1,5,1965,384,426,0,0,0,0,0,,0,7,2008,WD,Normal,140000,2,1,2,3,0,2,1,0.785211268,2,1,7,3,3,3,2,6,3,0,2,0,-0.674839696,227.2,43,2,11.8493977
668,669,160,RL,24,2289,Pave,,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,Gable,Plywood,Brk Cmn,None,0,CBlock,311,0,544,855,Y,SBrkr,855,586,0,1441,2,1,3,1,7,1978,440,28,0,0,0,0,0,,0,4,2009,WD,Normal,148500,2,1,2,3,0,3,1,0.36374269,2,1,7,2,2,3,2,6,3,0,2,1,-1.174043109,205.8571429,31,2.333333333,11.90834024
669,670,70,RM,60,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1950,Gable,AsbShng,Stucco,None,0,BrkTil,0,0,1095,1095,N,SBrkr,1095,679,0,1774,2,0,4,2,8,1920,779,0,0,90,0,0,0,,0,5,2006,WD,Normal,87000,2,1,2,2,0,1,1,0,1,1,5,0,0,2,1.5,3,0,0,3,0,0.249045583,221.75,106,3.333333333,11.3736634
670,671,30,RL,52,9022,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,2006,Gable,VinylSd,VinylSd,None,0,BrkTil,0,0,768,768,Y,SBrkr,792,0,0,792,1,0,2,1,5,1924,240,316,0,120,0,0,0,,0,5,2009,WD,Normal,109500,2,2,2,3,0,1,1,0,4,2,7,0,0,2,1.5,3,0,0,1,0,1.19586803,158.4,85,1.5,11.60367983
671,672,20,RL,80,11844,Pave,,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,Hip,VinylSd,VinylSd,Stone,464,PConc,0,0,2046,2046,Y,SBrkr,2046,0,0,2046,2,1,3,1,7,2008,834,322,82,0,0,0,0,,0,7,2009,New,Partial,372500,4,2,2,3,1,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,-0.820199468,292.2857143,1,3.666666667,12.82799232
672,673,20,RL,69.79,9945,Pave,,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,Hip,Wd Sdng,Wd Sdng,BrkFace,57,CBlock,827,0,161,988,Y,SBrkr,988,0,0,988,1,0,3,1,5,1963,572,0,0,0,0,0,0,,0,10,2007,WD,Normal,128500,2,1,2,3,0,2,1,0.837044534,2,1,7,0,0,3,2,6,3,0,2,0,-0.419468131,197.6,46,2.166666667,11.76368418
673,674,120,RL,50,8012,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,Gable,Plywood,Plywood,None,0,CBlock,543,119,261,923,Y,SBrkr,923,0,0,923,2,0,2,1,5,1980,264,80,0,0,0,0,0,,0,5,2010,WD,Normal,143000,3,1,2,3,0,2,2,0.717226436,2,1,7,2,2,3,2,6,3,0,2,0,-0.403231732,184.6,30,2,11.87059991
674,675,50,RH,55,4500,Pave,Pave,IR2,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,2000,Gable,VinylSd,Stucco,None,0,BrkTil,182,0,611,793,Y,SBrkr,848,672,0,1520,1,0,3,1,6,1968,281,0,0,56,0,0,0,,0,7,2009,WD,Abnorml,159434,2,1,2,3,0,2,1,0.229508197,4,1,7,0,0,3,2,6,3,0,1,0,0.299754979,253.3333333,77,1.5,11.97938532
675,676,120,RL,69.79,2887,Pave,,Reg,HLS,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1997,Gable,Wd Sdng,Wd Sdng,None,0,PConc,1003,0,288,1291,Y,SBrkr,1291,0,0,1291,1,0,2,1,6,1996,431,307,0,0,0,0,0,,0,11,2008,WD,Normal,173000,3,1,2,3,1,4,1,0.776917119,4,2,7,3,3,3,2,6,3,0,2,0,1.085856237,215.1666667,12,2.333333333,12.06104687
676,677,20,RL,90,11248,Pave,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,Hip,VinylSd,VinylSd,Stone,215,PConc,1059,0,567,1626,Y,SBrkr,1668,0,0,1668,2,0,3,1,7,2002,702,257,45,0,0,0,0,,0,7,2007,WD,Normal,285000,3,2,2,3,2,4,1,0.651291513,4,2,7,2,2,3,2,6,3,0,3,0,0.284397451,238.2857143,5,3.666666667,12.56024446
677,678,60,RL,58,16770,Pave,,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,BrkFace,30,PConc,0,0,1195,1195,Y,SBrkr,1195,644,0,1839,2,1,4,1,7,1998,486,0,81,0,0,0,0,,0,6,2010,WD,Normal,221000,3,2,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,2,1,0.586652824,262.7142857,12,3,12.30591798
678,679,160,RL,69.79,5062,Pave,,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,Gable,HdBoard,HdBoard,None,0,CBlock,828,182,180,1190,Y,SBrkr,1190,900,0,2090,2,0,3,1,6,1984,577,219,0,0,0,0,0,,0,9,2007,WD,Normal,207500,3,2,2,3,1,4,1,0.848739496,3,2,5.5,2,2,3,2,6,3,0,3,0,0.795136692,348.3333333,23,3,12.24288662
679,680,60,FV,84,10207,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,Gable,VinylSd,VinylSd,None,0,PConc,0,0,874,874,Y,SBrkr,874,887,0,1761,3,0,3,1,7,2007,578,144,105,0,0,0,0,,0,8,2007,New,Partial,227875,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,251.5714286,0,3,12.33655251
680,681,160,FV,69.79,5105,Pave,,IR2,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,MetalSd,MetalSd,None,0,PConc,239,0,312,551,Y,SBrkr,551,551,0,1102,2,1,2,1,4,2004,480,0,60,0,0,0,0,,0,3,2007,WD,Normal,148800,3,2,2,3,0,4,1,0.433756806,4,2,7,0,0,3,2,6,3,0,2,1,0.940496465,275.5,3,2.166666667,11.9103584
681,682,20,RL,60,8089,Pave,,Reg,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,Gable,MetalSd,MetalSd,BrkFace,0,PConc,945,0,474,1419,Y,SBrkr,1419,0,0,1419,2,0,2,1,7,2007,567,140,0,0,0,0,0,,0,10,2007,New,Partial,392000,3,2,2,3,2,4,1,0.665961945,4,2,7,3,3,3,2,6,3,0,3,0,0.64977692,202.7142857,0,2.666666667,12.87901712
682,683,120,RL,61,7577,Pave,,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2006,Gable,VinylSd,VinylSd,Stone,256,PConc,20,0,1342,1362,Y,SBrkr,1362,0,0,1362,2,0,2,1,6,2005,460,192,28,0,0,0,0,,0,6,2007,WD,Normal,194700,3,2,2,3,2,3,1,0.014684288,4,2,7,3,3,3,2,6,3,0,2,0,0.64977692,227,2,2.666666667,12.17921519
683,684,120,RM,69.79,4426,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,BrkFace,147,PConc,697,0,151,848,Y,SBrkr,848,0,0,848,1,0,1,1,3,2004,420,149,0,0,0,0,0,,0,5,2008,WD,Normal,141000,3,2,2,3,3,4,1,0.821933962,4,2,7,2,2,3,2,6,3,0,2,0,2.138864889,282.6666667,4,2.666666667,11.85651517
684,685,60,RL,104,21535,Pave,,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1995,Gable,HdBoard,HdBoard,BrkFace,1170,PConc,1455,0,989,2444,Y,SBrkr,2444,1872,0,4316,3,1,4,1,10,1994,832,382,50,0,0,0,0,,0,1,2007,WD,Normal,755000,4,3,2,3,3,4,1,0.595335516,4,3,7,3.5,7,3,2,6,3,0,3,2,0.795136692,431.6,13,3.666666667,13.53447303
685,686,60,RL,42,26178,Pave,,IR1,Lvl,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1990,Hip,MetalSd,MetalSd,BrkFace,293,PConc,965,0,245,1210,Y,SBrkr,1238,1281,0,2519,2,1,4,1,9,1989,628,320,27,0,0,0,0,,0,4,2006,WD,Normal,335000,3,2,2,3,3,4,1,0.797520661,4,2,7,3,6,3,2,6,3,0,3,1,-0.403231732,279.8888889,17,2.666666667,12.72188581
686,687,30,RL,60,5400,Pave,,Reg,Lvl,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1968,Gable,MetalSd,MetalSd,None,0,BrkTil,0,0,1073,1073,Y,SBrkr,1073,0,0,1073,1,0,2,1,4,1968,326,0,0,112,0,0,0,,0,12,2006,WD,Abnorml,108480,2,1,2,3,0,1,1,0,4,1,7,0,0,3,2,6,3,0,1,0,-0.820199468,268.25,85,1.5,11.5943211
687,688,50,RM,51,6120,Pave,,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,Wd Sdng,Wd Sdng,None,0,BrkTil,0,0,927,927,Y,SBrkr,1067,472,0,1539,1,1,3,1,5,1995,576,112,0,0,0,0,0,,0,4,2009,WD,Normal,141500,2,1,1,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0.5,1,1,0.091271111,307.8,73,2.166666667,11.860055
688,689,20,RL,54,13811,Pave,,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,Gable,HdBoard,HdBoard,BrkFace,72,CBlock,980,40,92,1112,Y,SBrkr,1137,0,0,1137,2,0,2,1,5,1987,551,125,0,0,0,0,0,,0,7,2006,WD,Normal,176000,3,1,2,4,0,4,1,0.917266187,3,2,7,2,2,3,2,6,3,0,3,0,-0.6117156,227.4,19,2.333333333,12.07823927
689,690,30,RM,50,6000,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1950,Gable,Wd Sdng,Wd Shng,None,0,CBlock,616,0,0,616,Y,SBrkr,616,0,0,616,1,0,2,1,4,1921,205,0,0,129,0,0,0,,0,6,2006,WD,Normal,89000,2,1,2,3,0,1,1,1,3,1,7,0,0,3,2,6,3,0,1,0,-0.517940206,154,85,1.5,11.39639165
690,691,20,RL,57,6420,Pave,,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,Gable,Wd Sdng,Wd Sdng,None,0,PConc,210,551,219,980,Y,FuseA,1148,0,0,1148,1,0,2,1,6,1952,308,0,0,0,0,0,0,,0,9,2006,WD,Normal,123500,4,1,2,4,1,1,3,0.776530612,1,1,7,0,0,3,2,6,3,0,1,1,-0.403231732,191.3333333,54,1.5,11.72399644
691,692,20,RL,65,8450,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,2009,Gable,MetalSd,MetalSd,None,0,CBlock,553,117,224,894,Y,SBrkr,894,0,0,894,1,0,3,1,5,1973,336,416,144,0,0,0,0,,0,4,2010,WD,Normal,138500,2,1,3,3,0,4,2,0.749440716,4,1,7,3,3,3,2,6,3,0.5,2,0,0.795136692,178.8,45,1.5,11.8386256
692,693,120,FV,59,4282,Pave,Pave,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,Gable,MetalSd,MetalSd,None,0,PConc,16,0,1375,1391,Y,SBrkr,1391,0,0,1391,2,0,2,1,5,2004,530,156,158,0,0,0,0,,0,7,2008,WD,Normal,196000,3,2,2,3,1,4,1,0.011502516,4,2,7,0,0,3,2,6,3,0,2,0,1.19586803,278.2,4,2.666666667,12.18586994
693,694,20,RL,85,14331,Pave,,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,Hip,VinylSd,VinylSd,BrkFace,630,PConc,1274,0,526,1800,Y,SBrkr,1800,0,0,1800,2,0,3,1,7,2002,765,270,78,0,0,0,0,,0,5,2006,WD,Normal,312500,4,2,2,3,3,4,1,0.707777778,4,2,7,3,3,3,2,6,3,0,3,0,-0.529479924,257.1428571,4,3.666666667,12.65235975
694,695,20,RL,80,9600,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,Hip,HdBoard,HdBoard,BrkFace,168,CBlock,0,0,1164,1164,Y,SBrkr,1164,0,0,1164,1,1,3,1,6,1969,528,0,0,0,0,0,0,,0,7,2006,COD,Normal,140000,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,1,1.848145344,194,37,2.333333333,11.8493977
695,696,60,RL,82,12438,Pave,,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,Hip,VinylSd,VinylSd,BrkFace,466,PConc,0,0,1234,1234,Y,SBrkr,1264,1312,0,2576,2,1,4,1,10,2006,666,324,100,0,0,0,0,,0,7,2006,New,Partial,361919,4,3,2,4,0,1,1,0,4,3,7,3,3,3,2,6,3,0,2,1,-0.054088662,257.6,0,3.833333333,12.79917571
696,697,190,RM,76,7630,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1996,Gable,Wd Sdng,Wd Sdng,None,0,BrkTil,0,0,360,360,Y,SBrkr,1032,780,0,1812,2,0,4,2,8,1999,672,344,0,40,0,0,0,,0,5,2010,WD,Normal,140000,3,1,3,3,0,1,1,0,3,2,7,1,1,3,2,6,0,0.5,2,0,0.795136692,226.5,110,2.166666667,11.8493977
697,698,20,RL,70,8400,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,BrkFace,109,PConc,712,0,761,1473,Y,SBrkr,1484,0,0,1484,2,0,3,1,7,2004,606,0,35,0,144,0,0,,0,5,2010,WD,Normal,213000,3,2,2,3,2,4,1,0.483367278,4,2,7,0,0,3,2,6,3,0,3,0,-2.337063553,212,6,2.666666667,12.26904744
698,699,190,RM,70,5600,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1950,Hip,VinylSd,Wd Shng,None,0,Slab,0,0,0,0,N,SBrkr,372,720,0,1092,2,0,3,2,7,,0,0,0,0,0,0,0,,3500,7,2010,WD,Normal,55000,0,0,1,0,0,0,0,0,1,0,3,0,0,3,2,6,0,0,2,0,0.028147015,156,80,0,10.91508846
699,700,20,RL,69.79,115149,Pave,,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,Plywood,Plywood,Stone,351,CBlock,1219,0,424,1643,Y,SBrkr,1824,0,0,1824,2,0,2,1,5,1971,739,380,48,0,0,0,0,,0,6,2007,WD,Normal,302000,3,1,2,3,3,4,1,0.741935484,2,2,7,2,4,3,2,6,3,0,3,0,0.940496465,364.8,36,2.333333333,12.6181823
700,701,120,RL,48,6240,Pave,,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,MetalSd,MetalSd,BrkFace,176,PConc,863,0,461,1324,Y,SBrkr,1324,0,0,1324,2,0,2,1,6,2006,550,192,38,0,0,0,0,,0,12,2009,WD,Normal,254000,3,2,2,3,0,4,1,0.651812689,4,2,7,3,3,3,2,6,3,0,3,0,0.795136692,220.6666667,3,3,12.44508955
701,702,60,RL,65,9018,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,Hip,VinylSd,VinylSd,None,0,PConc,0,0,728,728,Y,SBrkr,728,728,0,1456,2,1,3,1,8,2007,400,100,24,0,0,0,0,,0,7,2007,New,Partial,179540,3,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,-0.820199468,182,0,3,12.0981533
702,703,20,RL,69.79,7162,Pave,,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Gable,HdBoard,HdBoard,BrkCmn,41,PConc,0,0,876,876,Y,SBrkr,904,0,0,904,1,0,3,1,6,1966,408,0,0,0,0,0,0,,0,12,2008,WD,Abnorml,109900,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0.5,1,0,-0.552413203,150.6666667,42,1.666666667,11.60732614
